SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-2-2020,Condo/Co-op,199 Tiffany Ave #311,San Francisco,CA,94110,840000,2,1,Bernal Heights,914,,2004,30,919,660,Sold,,,http://www.redfin.com/CA/San-Francisco/199-Tiffany-Ave-94110/unit-311/home/12278034,San Francisco MLS,500871,N,Y,37.744274,-122.4213436
PAST SALE,June-19-2019,Condo/Co-op,555 Bartlett St #402,San Francisco,CA,94110,1155000,2,2,Inner Mission,872,,,501,1325,550,Sold,,,http://www.redfin.com/CA/San-Francisco/555-Bartlett-St-94110/unit-402/home/40143062,San Francisco MLS,484776,N,Y,37.7484966,-122.4186625
PAST SALE,September-16-2020,Condo/Co-op,83 29th St,San Francisco,CA,94110,870000,2,1,Bernal Heights,911,,1907,46,955,,Sold,,,http://www.redfin.com/CA/San-Francisco/83-29th-St-94110/home/28938921,San Francisco MLS,503720,N,Y,37.7438251,-122.422272
PAST SALE,September-30-2020,Condo/Co-op,1804 Ellis St #71,San Francisco,CA,94115,743000,2,1,Western Addition,816,,1986,32,911,559,Sold,,,http://www.redfin.com/CA/San-Francisco/1804-Ellis-St-94115/unit-71/home/171501548,San Francisco MLS,497583,N,Y,37.7820648,-122.43622
PAST SALE,April-4-2019,Condo/Co-op,2912 Steiner St #6,San Francisco,CA,94123,960000,2,1,Cow Hollow,860,,1909,577,1116,634,Sold,,,http://www.redfin.com/CA/San-Francisco/2912-Steiner-St-94123/unit-6/home/148436731,San Francisco MLS,471798,N,Y,37.7962136,-122.436793
PAST SALE,July-15-2020,Condo/Co-op,1880 Steiner St #408,San Francisco,CA,94115,1190000,2,2,Lower Pacific Height,949,,1999,109,1254,663,Sold,,,http://www.redfin.com/CA/San-Francisco/1880-Steiner-St-94115/unit-408/home/2025461,San Francisco MLS,498522,N,Y,37.7865726,-122.4347131
PAST SALE,August-21-2020,Condo/Co-op,2040 Sutter St #207,San Francisco,CA,94115,1050000,2,2,Lower Pacific Height,986,,1984,72,1065,693,Sold,,,http://www.redfin.com/CA/San-Francisco/2040-Sutter-St-94115/unit-207/home/910736,San Francisco MLS,501032,N,Y,37.7862156,-122.4344016
PAST SALE,July-15-2020,Condo/Co-op,900 Bush St #820,San Francisco,CA,94109,839000,2,2,Downtown,866,,1982,109,969,1042,Sold,,,http://www.redfin.com/CA/San-Francisco/900-Bush-St-94109/unit-820/home/1243473,San Francisco MLS,500830,N,Y,37.7899451,-122.4127266
PAST SALE,December-30-2019,Condo/Co-op,451 Kansas St #431,San Francisco,CA,94107,1200000,2,2,San Francisco,928,,2007,307,1293,584,Sold,,,http://www.redfin.com/CA/San-Francisco/451-Kansas-St-94107/unit-431/home/23424307,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889876,N,Y,37.764113,-122.4029865
PAST SALE,July-20-2020,Condo/Co-op,1300 22nd St #302,San Francisco,CA,94107,1350000,2,2,Potrero Hill,946,,2016,104,1427,750,Sold,,,http://www.redfin.com/CA/San-Francisco/1300-22nd-St-94107/unit-302/home/167315245,San Francisco MLS,499574,N,Y,37.7578379,-122.3944714
PAST SALE,August-26-2019,Condo/Co-op,380 Monterey Blvd #205,San Francisco,CA,94131,650000,2,2,Sunnyside,891,,1980,433,730,461,Sold,,,http://www.redfin.com/CA/San-Francisco/380-Monterey-Blvd-94131/unit-205/home/691831,San Francisco MLS,487416,N,Y,37.73184,-122.4439884
PAST SALE,May-6-2019,Condo/Co-op,553 Frederick St #301,San Francisco,CA,94117,1235000,2,2,Parnassus/Ashbury Heights,922,,1982,545,1339,310,Sold,,,http://www.redfin.com/CA/San-Francisco/553-Frederick-St-94117/unit-301/home/1172539,San Francisco MLS,483875,N,Y,37.7659855,-122.4537596
PAST SALE,May-27-2020,Condo/Co-op,313 2nd Ave #2,San Francisco,CA,94118,1020000,2,1,Inner Richmond,940,,1965,158,1085,380,Sold,,,http://www.redfin.com/CA/San-Francisco/313-2nd-Ave-94118/unit-2/home/609722,San Francisco MLS,494912,N,Y,37.7826428,-122.4604278
PAST SALE,January-15-2020,Condo/Co-op,1169 Alabama St,San Francisco,CA,94110,925000,2,1,Inner Mission,988,,,291,936,420,Sold,,,http://www.redfin.com/CA/San-Francisco/1169-Alabama-St-94110/home/168921628,San Francisco MLS,489231,N,Y,37.7532705,-122.4108354
PAST SALE,October-28-2020,Condo/Co-op,1200 Castro St #4,San Francisco,CA,94114,900000,2,1,Noe Valley,800,,1913,4,1125,343,Sold,,,http://www.redfin.com/CA/San-Francisco/1200-Castro-St-94114/unit-4/home/44650650,San Francisco MLS,503229,N,Y,37.7519003,-122.4343282
PAST SALE,April-19-2019,Condo/Co-op,1839 15th St #365,San Francisco,CA,94103,1257000,2,1,Mission Dolores,965,,1983,562,1303,653,Sold,,,http://www.redfin.com/CA/San-Francisco/1839-15th-St-94103/unit-365/home/1255037,San Francisco MLS,482513,N,Y,37.7654623,-122.4249163
PAST SALE,March-24-2020,Condo/Co-op,1839 15th St #258,San Francisco,CA,94103,1100000,2,1,Mission Dolores,978,,1983,222,1125,619,Sold,,,http://www.redfin.com/CA/San-Francisco/1839-15th-St-94103/unit-258/home/704324,San Francisco MLS,494716,N,Y,37.7654623,-122.4249163
PAST SALE,November-15-2019,Condo/Co-op,44 Hancock St,San Francisco,CA,94114,1450000,2,1,Eureka Valley/Dolore,995,,1906,352,1457,150,Sold,,,http://www.redfin.com/CA/San-Francisco/44-Hancock-St-94114/home/1165914,San Francisco MLS,490940,N,Y,37.760677,-122.429263
PAST SALE,February-14-2019,Condo/Co-op,2 Fair Oaks St,San Francisco,CA,94110,1100000,2,1,Mission,985,2598,1929,626,1117,606,Sold,,,http://www.redfin.com/CA/San-Francisco/2-Fair-Oaks-St-94110/home/1662303,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40841798,N,Y,37.7565199,-122.424627
PAST SALE,October-5-2020,Condo/Co-op,3898 19th St,San Francisco,CA,94114,1295000,2,1.5,Eureka Valley/Dolore,926,,1924,27,1398,400,Sold,,,http://www.redfin.com/CA/San-Francisco/3898-19th-St-94114/home/1457730,San Francisco MLS,504852,N,Y,37.7597023,-122.4300985
PAST SALE,April-23-2019,Condo/Co-op,829 Folsom St #518,San Francisco,CA,94107,1268000,2,2,Yerba Buena,941,,2010,558,1348,822,Sold,,,http://www.redfin.com/CA/San-Francisco/829-Folsom-St-94107/unit-518/home/40142716,San Francisco MLS,482589,N,Y,37.7811548,-122.4016513
PAST SALE,July-23-2019,Condo/Co-op,1515 15th St #309,San Francisco,CA,94103,1170000,2,2,Inner Mission,985,,2014,467,1188,562,Sold,,,http://www.redfin.com/CA/San-Francisco/1515-15th-St-94103/unit-309/home/110052151,San Francisco MLS,486097,N,Y,37.7665417,-122.4179775
PAST SALE,June-8-2020,Condo/Co-op,2043 Bush St #2,San Francisco,CA,94115,1025000,2,1,Lower Pacific Height,795,,1976,146,1289,266,Sold,,,http://www.redfin.com/CA/San-Francisco/2043-Bush-St-94115/unit-2/home/571038,San Francisco MLS,498216,N,Y,37.7870383,-122.430861
PAST SALE,August-7-2020,Condo/Co-op,201 Harrison St #309,San Francisco,CA,94105,925000,2,2,South Beach,797,,1991,86,1161,757,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-309/home/1874122,San Francisco MLS,500052,N,Y,37.7875875,-122.3904715
PAST SALE,June-12-2019,Condo/Co-op,3418 26th St #2,San Francisco,CA,94110,1170000,2,2,Inner Mission,800,,2014,508,1463,612,Sold,,,http://www.redfin.com/CA/San-Francisco/3418-26th-St-94110/unit-2/home/56802406,San Francisco MLS,485093,N,Y,37.7492018,-122.4189838
PAST SALE,April-7-2020,Condo/Co-op,401 Union St #302,San Francisco,CA,94133,1325000,2,1,Telegraph Hill,934,,1979,208,1419,335,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Union-St-94133/unit-302/home/1803474,San Francisco MLS,495981,N,Y,37.8006184,-122.4061285
PAST SALE,April-1-2019,Condo/Co-op,829 Folsom St #918,San Francisco,CA,94107,1183000,2,2,Yerba Buena,931,,2010,580,1271,770,Sold,,,http://www.redfin.com/CA/San-Francisco/829-Folsom-St-94107/unit-918/home/40142738,San Francisco MLS,477700,N,Y,37.7811548,-122.4016513
PAST SALE,May-8-2020,Condo/Co-op,19 Macondray Ln Unit B,San Francisco,CA,94133,1280000,2,2,Russian Hill,960,,1961,177,1333,200,Sold,,,http://www.redfin.com/CA/San-Francisco/19B-Macondray-Ln-94133/home/28938964,San Francisco MLS,492127,N,Y,37.7991906,-122.4144517
PAST SALE,November-27-2019,Condo/Co-op,611 Mason St #508,SAN FRANCISCO,CA,94108,900000,2,2,SAN FRANCISCO,978,6135,1986,340,920,835,Sold,,,http://www.redfin.com/CA/San-Francisco/611-Mason-St-94129/unit-508/home/102820146,MLSListings,ML81773940,N,Y,37.789268,-122.4104019
PAST SALE,March-12-2020,Condo/Co-op,1354 A Stevenson St,San Francisco,CA,94103,935000,2,1,South of Market,925,,1907,234,1011,350,Sold,,,http://www.redfin.com/CA/San-Francisco/1354A-Stevenson-St-94103/home/21966485,San Francisco MLS,493791,N,Y,37.7708158,-122.4218318
PAST SALE,March-20-2020,Condo/Co-op,555 Fulton St #313,San Francisco,CA,94102,1219000,2,2,Hayes Valley,864,,,226,1411,738,Sold,,,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-313/home/105594939,San Francisco MLS,491758,N,Y,37.7781581,-122.4261091
PAST SALE,November-9-2018,Condo/Co-op,1587 15th St #305,San Francisco,CA,94103,950000,2,1,Inner Mission,911,,2007,723,1043,541,Sold,,,http://www.redfin.com/CA/San-Francisco/1587-15th-St-94103/unit-305/home/12277623,San Francisco MLS,476321,N,Y,37.7664886,-122.41949
PAST SALE,,Condo/Co-op,301 Gough St Unit G,San Francisco,CA,94102,1590000,2,2,,,,1999,,,,,,,http://www.redfin.com/CA/San-Francisco/301-Gough-St-94102/unit-G/home/1227557,,,N,Y,37.7761951,-122.423028
PAST SALE,June-2-2020,Condo/Co-op,1124 Eddy St Unit D,San Francisco,CA,94109,899000,2,2,San Francisco County,812,2574,1992,152,1107,444,Sold,,,http://www.redfin.com/CA/San-Francisco/1124-Eddy-St-94109/unit-D/home/1832361,BAREIS,22007296,N,Y,37.7823472,-122.4263414
PAST SALE,September-23-2019,Condo/Co-op,60 Rausch St #303,San Francisco,CA,94103,930000,2,2,South of Market,885,,,405,1051,440,Sold,,,http://www.redfin.com/CA/San-Francisco/60-Rausch-St-94103/unit-303/home/12398776,San Francisco MLS,487395,N,Y,37.7761258,-122.4096776
PAST SALE,May-20-2020,Condo/Co-op,1029 Natoma St #2,San Francisco,CA,94103,1055000,2,2,South of Market,950,,2012,165,1111,430,Sold,,,http://www.redfin.com/CA/San-Francisco/1029-Natoma-St-94103/unit-2/home/52055504,San Francisco MLS,494057,N,Y,37.7730227,-122.4164193
PAST SALE,July-16-2019,Condo/Co-op,99 Rausch St #416,San Francisco,CA,94103,1270000,2,2,South of Market,932,,2018,474,1363,753,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-416/home/147286669,San Francisco MLS,476741,N,Y,37.7762348,-122.4090223
PAST SALE,December-23-2019,Condo/Co-op,3640 Cabrillo,San Francisco,CA,94121,790000,2,1,Outer Richmond,918,,1914,314,861,221,Sold,,,http://www.redfin.com/CA/San-Francisco/3640-Cabrillo-St-94121/home/169402811,San Francisco MLS,491198,N,Y,37.7739764,-122.4980264
PAST SALE,June-28-2019,Condo/Co-op,7034 Fulton St,San Francisco,CA,94121,1100000,2,1,Outer Richmond,900,,1947,492,1222,150,Sold,,,http://www.redfin.com/CA/San-Francisco/7034-Fulton-St-94121/home/56943581,San Francisco MLS,485796,N,Y,37.771651,-122.5073503
PAST SALE,October-23-2020,Condo/Co-op,969 Hayes St #3,San Francisco,CA,94117,1030000,2,1,Alamo Square,774,,,9,1331,155,Sold,,,http://www.redfin.com/CA/San-Francisco/969-Hayes-St-94117/unit-3/home/2003432,San Francisco MLS,505691,N,Y,37.7754112,-122.4322639
PAST SALE,October-20-2020,Condo/Co-op,19 A Bessie St,San Francisco,CA,94110,950000,2,2,Bernal Heights,965,,1900,12,984,,Sold,,,http://www.redfin.com/CA/San-Francisco/19-Bessie-St-94110/unit-19A/home/1622644,San Francisco MLS,503812,N,Y,37.7469199,-122.4147392
PAST SALE,,Condo/Co-op,1635 Bush St #10,San Francisco,CA,94109,975000,2,2,,934,,1978,,1044,,,,,http://www.redfin.com/CA/San-Francisco/1635-Bush-St-94109/unit-10/home/1798083,,,N,Y,37.7879253,-122.4242819
PAST SALE,June-26-2020,Condo/Co-op,1514 Clay St,San Francisco,CA,94109,1040000,2,1,Nob Hill,953,,1910,128,1091,433,Sold,,,http://www.redfin.com/CA/San-Francisco/1514-Clay-St-94109/home/25714594,San Francisco MLS,499127,N,Y,37.7928602,-122.4182645
PAST SALE,December-23-2019,Condo/Co-op,2040 Laguna St #101,San Francisco,CA,94115,1255000,2,2,Pacific Heights,920,,1981,314,1364,676,Sold,,,http://www.redfin.com/CA/San-Francisco/2040-Laguna-St-94115/unit-101/home/568565,San Francisco MLS,492885,N,Y,37.7901263,-122.4287201
PAST SALE,April-20-2020,Condo/Co-op,1515 15th St #509,San Francisco,CA,94103,1080000,2,2,Inner Mission,985,,2014,195,1096,585,Sold,,,http://www.redfin.com/CA/San-Francisco/1515-15th-St-94103/unit-509/home/110052138,San Francisco MLS,494151,N,Y,37.7665417,-122.4179775
PAST SALE,April-18-2019,Condo/Co-op,360 Guerrero St #302,San Francisco,CA,94103,1080000,2,1,Mission Dolores,964,,1983,563,1120,653,Sold,,,http://www.redfin.com/CA/San-Francisco/360-Guerrero-St-94103/unit-302/home/704420,San Francisco MLS,481832,N,Y,37.7654623,-122.4249163
PAST SALE,October-4-2019,Condo/Co-op,579 Belvedere St,San Francisco,CA,94117,1485000,2,1,Parnassus/Ashbury Heights,907,,1946,394,1637,294,Sold,,,http://www.redfin.com/CA/San-Francisco/579-Belvedere-St-94117/home/110052343,San Francisco MLS,488556,N,Y,37.7621604,-122.4480542
PAST SALE,August-8-2019,Condo/Co-op,129 Park St,San Francisco,CA,94110,850000,2,1,Bernal Heights,776,,1905,451,1095,,Sold,,,http://www.redfin.com/CA/San-Francisco/129-Park-St-94110/home/12402505,San Francisco MLS,486675,N,Y,37.736849,-122.422887
PAST SALE,July-29-2019,Condo/Co-op,99 Rausch St #319,San Francisco,CA,94103,1299000,2,2,South of Market,947,,2018,461,1372,758,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-319/home/162007344,San Francisco MLS,483577,N,Y,37.7762348,-122.4090223
PAST SALE,June-12-2019,Condo/Co-op,99 Rausch St #526,San Francisco,CA,94103,1265000,2,2,South of Market,857,,2018,508,1476,728,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-526/home/160546400,San Francisco MLS,481710,N,Y,37.7762348,-122.4090223
PAST SALE,October-18-2019,Condo/Co-op,8100 Oceanview Ter #316,San Francisco,CA,94132,720000,2,2,Ingelside,950,,2002,380,758,539,Sold,,,http://www.redfin.com/CA/San-Francisco/8100-Oceanview-Ter-94132/unit-316/home/870980,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40878242,N,Y,37.7104174,-122.4677028
PAST SALE,December-23-2019,Condo/Co-op,3981 Alemany Blvd #310,San Francisco,CA,94132,748000,2,2,Ingleside Heights,974,,2002,314,768,545,Sold,,,http://www.redfin.com/CA/San-Francisco/3981-Alemany-Blvd-94132/unit-310/home/1886803,San Francisco MLS,491767,N,Y,37.7104174,-122.4677028
PAST SALE,February-11-2019,Condo/Co-op,8100 Oceanview Ter #220,SAN FRANCISCO,CA,94132,750000,2,2,SAN FRANCISCO,964,,2002,629,778,497,Sold,,,http://www.redfin.com/CA/San-Francisco/8100-Oceanview-Ter-94132/unit-220/home/2025645,MLSListings,ML81734164,N,Y,37.7104174,-122.4677028
PAST SALE,September-1-2020,Condo/Co-op,8200 Oceanview Ter #101,San Francisco,CA,94132,735000,2,2,Ingleside Heights,950,,2002,61,774,655,Sold,,,http://www.redfin.com/CA/San-Francisco/8200-Oceanview-Ter-94132/unit-101/home/870436,San Francisco MLS,499745,N,Y,37.7104174,-122.4677028
PAST SALE,September-22-2020,Condo/Co-op,8400 Oceanview Ter #303,SAN FRANCISCO,CA,94132,760000,2,2,SAN FRANCISCO,950,,2002,40,800,656,Sold,,,http://www.redfin.com/CA/San-Francisco/8400-Oceanview-Ter-94132/unit-303/home/1897726,MLSListings,ML81795033,N,Y,37.7104174,-122.4677028
PAST SALE,,Condo/Co-op,260 King St #879,San Francisco,CA,94107,1090000,2,2,,,,2004,,,,,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-879/home/11282441,,,N,Y,37.7776422,-122.3934181
PAST SALE,July-12-2019,Condo/Co-op,1941 Noriega St #3,San Francisco,CA,94122,1100000,2,2,Central Sunset,995,,1981,478,1106,319,Sold,,,http://www.redfin.com/CA/San-Francisco/1941-1945-Noriega-St-94122/unit-3/home/114070662,San Francisco MLS,484265,N,Y,37.7536699,-122.4847313
PAST SALE,May-10-2019,Condo/Co-op,99 Rausch St #419,San Francisco,CA,94103,1350000,2,2,South of Market,947,,2018,541,1426,758,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-419/home/161524003,San Francisco MLS,483489,N,Y,37.7762348,-122.4090223
PAST SALE,September-6-2019,Condo/Co-op,99 Rausch St #518,San Francisco,CA,94103,1269000,2,2,South of Market,934,,2018,422,1359,754,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-518/home/166816224,San Francisco MLS,485218,N,Y,37.7762348,-122.4090223
PAST SALE,October-8-2019,Condo/Co-op,110 Broderick St #11,San Francisco,CA,94117,950000,2,1,Haight Ashbury,950,,1987,390,1000,382,Sold,,,http://www.redfin.com/CA/San-Francisco/110-Broderick-St-94117/unit-11/home/1996201,San Francisco MLS,488860,N,Y,37.7714042,-122.4383563
PAST SALE,July-30-2020,Condo/Co-op,284 19th Ave,San Francisco,CA,94121,929000,2,1,Central Richmond,894,,1908,94,1039,200,Sold,,,http://www.redfin.com/CA/San-Francisco/284-19th-Ave-94121/home/21924965,San Francisco MLS,498504,N,Y,37.7826732,-122.4782666
PAST SALE,August-5-2020,Condo/Co-op,401 26th Ave #5,SAN FRANCISCO,CA,94121,875000,2,1,SAN FRANCISCO,947,,1978,88,924,234,Sold,,,http://www.redfin.com/CA/San-Francisco/401-26th-Ave-94121/unit-5/home/608447,MLSListings,ML81804480,N,Y,37.7817108,-122.4861369
PAST SALE,November-1-2019,Condo/Co-op,112 Arguello Blvd #4,San Francisco,CA,94118,1100000,2,1,Presidio Heights,823,,1918,366,1337,381,Sold,,,http://www.redfin.com/CA/San-Francisco/112-Arguello-Blvd-94118/unit-4/home/62172294,San Francisco MLS,490545,N,Y,37.7881863,-122.4589978
PAST SALE,November-21-2019,Condo/Co-op,112 Arguello Blvd #3,San Francisco,CA,94118,1166000,2,1,Presidio Heights,813,,,346,1434,385,Sold,,,http://www.redfin.com/CA/San-Francisco/112-Arguello-Blvd-94118/unit-3/home/12353731,San Francisco MLS,491609,N,Y,37.7881831,-122.4590109
PAST SALE,July-17-2020,Condo/Co-op,28 Heather Ave #28,San Francisco,CA,94118,1064000,2,1,Jordan Park/Laurel Heights,918,,1949,107,1159,300,Sold,,,http://www.redfin.com/CA/San-Francisco/28-Heather-Ave-94118/unit-28/home/1888385,San Francisco MLS,497796,N,Y,37.785265,-122.452633
PAST SALE,January-29-2020,Condo/Co-op,1398 A 18th Ave,San Francisco,CA,94122,885000,2,2,Inner Sunset,800,,1948,277,1106,350,Sold,,,http://www.redfin.com/CA/San-Francisco/1398a-18th-Ave-94122/home/170452760,San Francisco MLS,494280,N,Y,37.7619198,-122.4757589
PAST SALE,February-24-2020,Condo/Co-op,1396 18th Ave,San Francisco,CA,94122,865000,2,2,Inner Sunset,800,,1948,251,1081,350,Sold,,,http://www.redfin.com/CA/San-Francisco/1396-18th-Ave-94122/home/170196489,San Francisco MLS,493311,N,Y,37.7619185,-122.4757536
PAST SALE,July-10-2020,Condo/Co-op,3470 20th St #2,San Francisco,CA,94110,999999,2,1,Inner Mission,943,,1900,114,1060,275,Sold,,,http://www.redfin.com/CA/San-Francisco/3470-20th-St-94110/unit-2/home/17306696,San Francisco MLS,498432,N,Y,37.7588864,-122.4184741
PAST SALE,May-6-2019,Condo/Co-op,15 Teresita Blvd #9,SAN FRANCISCO,CA,94127,895000,2,2,SAN FRANCISCO,844,11677,1990,545,1060,446,Sold,,,http://www.redfin.com/CA/San-Francisco/15-Teresita-Blvd-94127/unit-9/home/1996938,MLSListings,ML81745260,N,Y,37.7450451,-122.4517343
PAST SALE,May-30-2019,Condo/Co-op,442 30th St,San Francisco,CA,94131,1200000,2,1,Noe Valley,828,,1910,521,1449,300,Sold,,,http://www.redfin.com/CA/San-Francisco/442-30th-St-94131/home/17457759,San Francisco MLS,484306,N,Y,37.742152,-122.429653
PAST SALE,July-2-2020,Condo/Co-op,63 Glover St,San Francisco,CA,94109,1080000,2,1,Russian Hill,853,,1914,122,1266,200,Sold,,,http://www.redfin.com/CA/San-Francisco/63-Glover-St-94109/home/52059379,San Francisco MLS,499095,N,Y,37.797027,-122.416279
PAST SALE,,Condo/Co-op,1512 Clay St,San Francisco,CA,94109,1040000,,6,,,,1910,,,,,,,http://www.redfin.com/CA/San-Francisco/1512-Clay-St-94109/home/548781,,,N,Y,37.7928562,-122.4182519
PAST SALE,October-1-2019,Condo/Co-op,236 Shipley St #404,San Francisco,CA,94107,1075000,2,2,South of Market,832,,2016,397,1292,198,Sold,,,http://www.redfin.com/CA/San-Francisco/236-Shipley-94107/unit-404/home/109420764,San Francisco MLS,491325,N,Y,37.7792278,-122.4038574
PAST SALE,October-6-2020,Condo/Co-op,501 Crescent Way #5112,SAN FRANCISCO,CA,94134,740000,2,2,SAN FRANCISCO,875,,2006,26,846,488,Sold,,,http://www.redfin.com/CA/San-Francisco/501-Crescent-Way-94134/unit-5112/home/22888811,MLSListings,ML81803401,N,Y,37.7119288,-122.3886055
PAST SALE,August-13-2020,Condo/Co-op,1300 22nd St #209,San Francisco,CA,94107,1250000,2,2,Potrero Hill,878,,2016,80,1424,718,Sold,,,http://www.redfin.com/CA/San-Francisco/1300-22nd-St-94107/unit-209/home/167315223,San Francisco MLS,501486,N,Y,37.7578379,-122.3944714
PAST SALE,October-23-2020,Condo/Co-op,1073 A Natoma St,San Francisco,CA,94103,735000,2,1,South of Market,750,,1908,9,980,330,Sold,,,http://www.redfin.com/CA/San-Francisco/1073a-Natoma-St-94103/home/173182234,San Francisco MLS,506120,N,Y,37.7726354,-122.4169709
PAST SALE,June-23-2020,Condo/Co-op,1242 Francisco St #1,San Francisco,CA,94123,1195000,2,2,Marina,931,,1924,131,1284,393,Sold,,,http://www.redfin.com/CA/San-Francisco/1242-Francisco-St-94123/unit-1/home/1617230,San Francisco MLS,498097,N,Y,37.8033829,-122.4258417
PAST SALE,September-16-2020,Condo/Co-op,170 Guerrero St Unit A,San Francisco,CA,94103,1100000,2,1,Mission Dolores,800,,1985,46,1375,320,Sold,,,http://www.redfin.com/CA/San-Francisco/170-Guerrero-St-94103/unit-A/home/1960647,San Francisco MLS,505992,N,Y,37.768578,-122.424838
PAST SALE,June-19-2020,Condo/Co-op,1154 Eddy St Unit D,San Francisco,CA,94109,875000,2,2,San Francisco County,812,,1992,135,1078,444,Sold,,,http://www.redfin.com/CA/San-Francisco/1154-Eddy-St-94109/unit-D/home/1227445,BAREIS,22009724,N,Y,37.7822982,-122.4267727
PAST SALE,June-5-2019,Condo/Co-op,254 Bonview St Unit B,San Francisco,CA,94110,975000,2,1,Bernal Heights,825,,,515,1182,200,Sold,,,http://www.redfin.com/CA/San-Francisco/254-Bonview-St-94110/unit-B/home/165547946,San Francisco MLS,484651,N,Y,37.739896,-122.4191553
